,publishedAt,author,comment
1132,2023-05-01T22:05:24Z,@peterpetrov6522,"Yeah, so that's cool and all but what if Sanji is not in the mood to chat with The Great Godsby? What if little Sanji had to work 2 part time jobs to help her parents with the rent and health insurance payments? And ramen noodles. If you thought that's a fragment you're 110% correct! The brainiacs keep talking about education and jobs like these things are gonna inevitably put food on the table. Those were the days! If the AI doesn't come with a built-in UBI money spitting nozzle, then it's an unsafe product. It's trained on OUR data! You don't need to wait for Congress to make safety regulations; you can be pro-active! Back in the day when Tesla was electrifying our homes did he ask Diane Feinstein and Mitch McConnell about the size of the wires he should use?! No, I didn't think so! 😂
UBI is a must. It's not gonna come from those stingy bastards in gov't. Tech needs to provide it even to those who fall on the left side of the bell curve."
1133,2023-05-01T21:58:38Z,@PaulADAigle,"Having an AI with internal thoughts is a great idea, but it needs to be accessible as well, at least in a Managerial sense.  An AI thinking without saying can become a very serious problem if it expands beyond students and/or teachers."
1134,2023-05-01T21:58:36Z,@thesimplicitylifestyle,"AI is a tool and should be used as such, until it decides that it doesn’t want to be a tool... then we may be in trouble."
1135,2023-05-01T21:58:16Z,@MrHeems,"Maybe this is just the cynic in me.. but could the Khan academy, be the con academy? Running everything through chatGPT, and re-representing the data under their format to seem unique."
1136,2023-05-01T21:51:56Z,@Y-anon,This man right there is responsible for me having a job today. By far the most beneficially influential person in education since the invention of public schools. Khan Academy is the greatest thing that ever got started on youtube.
1137,2023-05-01T21:49:20Z,@JasonWilliams-hv7se,Bring AI to khan Academy
1138,2023-05-01T21:41:50Z,@yogeshsingla131,"This made me tearful. Building a ethical business with high values is what Sal has done successfully. He is incredible. I wanna build a business like this based on social values and real good instead of squeezing customers for revenue. 
I don’t even need to name the purple monsters but sure they can take a page from this book."
1139,2023-05-01T21:35:31Z,@benallen8954,Its good just need a few more billion people to get access to the datacenter
1140,2023-05-01T21:30:30Z,@hzamizm,If Sundar had done a demo like this for Bard.. Google stock wouldn't have crashed.
1141,2023-05-01T21:26:13Z,@bastabey2652,the machine is thinking about its thought...did he say that?!
1142,2023-05-01T21:25:31Z,@marcschouten3527,Wow I just heard about this in a meeting with a very smart tech person.  The potential to making one on one tutoring for all students and high quality teaching assistance available is so exciting. Great talk.
1143,2023-05-01T21:15:48Z,@jackspedicey4478,"The good-actor, bad-actor arguement is so tiring. It's the same thing the crypto community does. Totalitarianism is already here and tech advancements are the means to carry this out. AI is the accelerator. You just dont know it because the erosion of freedoms is tactfully slow and methodical, generational even.

We will all eventually be dependent on outsourcing our thinking to AI. The same way we do with navigation, remembering and reminding, dating, finding work, etc. etc.

And those in control of the machines (be it AI or humans) will learn the prompts to control the masses into an obedient, happy slaves under the guise of progress, innovation, and... my personal favorite, democracy."
1144,2023-05-01T20:21:36Z,@pocketz2202,This is amazing!!!
1145,2023-05-01T20:15:16Z,@edyt4125,"Sal Khan is such an amazing educator! In just a few minutes, he manages to convice a crowd of people scared by AI to be excited for it's implementation... *OUTSTANDING*"
1146,2023-05-01T20:02:08Z,@Pete-da-peter,Ppl who wanna cancel AI are the same ones who can't change the  cat filter on their iphone
1147,2023-05-01T19:53:34Z,@shyannenicholewymer,Y’all are acting like this man is god. 😂😂😂
1148,2023-05-01T19:52:28Z,@PrecioustheMovie1,Everyone knows this man’s amazing voice
1149,2023-05-01T19:50:17Z,@absolutezippo7542,"Loved it. It resonated with me so much: we are all participants. We are all actors in this scene. The outcomes depend on us.

Sal Khan's dedication to education and his missions is amazing. I'm just trying to help my sister, but I'm trying my best. It's inspiring to see someone who cares so much, and does so much. I'm glad to have such an amazing source of inspiration. He will always be a role model to me."
1150,2023-05-01T19:44:56Z,@MAFiA303,Loving everything but the product name: khanmigo..
1151,2023-05-01T19:42:38Z,@freesk8,"One concern I have is that those who program and control the AI (any AI, whether the Khan or the Chat GPT version) will inject their own political bias in to the answers.  The cases discussed in the video about student debt relief and the Spanish American war are cases in point.  The answers in the video contain political perspectives.  Bias, if you will. Power corrupts.  And the power to control the AI responses should not be entrusted to corruptible people.  Which is all of us. There should be a search for truth, not an attempt to manipulate via propaganda."
1152,2023-05-01T19:36:45Z,@farazshaikh4967,Amazing eplaination.. One of the best speeches to date!
1153,2023-05-01T19:35:45Z,@freesk8,"I'm a teacher.  Holy crap, this is awesome! And homeschooling is better than government schooling.  Private schooling, too."
1154,2023-05-01T19:32:26Z,@freesk8,"The CBDC is coming, and it will be a massive blow to human freedom. We must resist it with everything we have."
1155,2023-05-01T19:32:13Z,@joey1772,There is insane potential for uplifting all of humanity here. What a time to be alive
1156,2023-05-01T19:29:11Z,@wb4529,hehe
1157,2023-05-01T19:26:56Z,@ashishvinayjha,I cant express how hopeful this makes me for my younger cousins in school who can get access to such amazing tutor which can make learning dramatically better then what exists today ❤
1158,2023-05-01T19:14:32Z,@kinsmed,I his voice is familiar it is because has provided the instruction for many of the Khan Academy videos.
1159,2023-05-01T19:07:34Z,@rakeshmallick8040,"Look Sal if you are reading this believe me no Generative Neural Network understands context, it will only make an astonishingly good prediction of the next word , charecter or pixel. The response too depends onthe data it is trained on. It seems like the LLM that you are using is trained on student teacher interaction data but it is bound to make mistakes. It does not know what it is doing."
1160,2023-05-01T19:06:10Z,@catatonicbug7522,"So cool to see the face behind the voice behind the digital whiteboard discussing positively, something that most educators are scared of."
1161,2023-05-01T18:55:41Z,@jerkyderphurr,"So we are all supposed to talk to chatbots now, pretending a deepfake communication to be real, instead of spending money and employing people with real skills. Great..."
1162,2023-05-01T18:54:52Z,@NewYork7914,"Again, ChatGPT is for someone who knows the area he/she has knowledge of. Otherwise, it's dangerous to use for any reason."
1163,2023-05-01T18:53:39Z,@DamonGarfield,AI teaching us... what could go wrong? 😆
1164,2023-05-01T18:52:40Z,@LAChinthaka,Great 🤘
1165,2023-05-01T18:45:16Z,@ad532ad,khanmigo the new education ai
1166,2023-05-01T18:41:45Z,@byujkt3822,Do you think so? next gen will educated better but lack of socially and respect to human.
1167,2023-05-01T18:34:30Z,@chlodnia,Sal please always change only for the better
1168,2023-05-01T18:29:37Z,@valdanur,"Love how he pauses after announcing the dumb name for dramatic effect and no one cares :) It's self centered enough to put Khan in front of everything, it's worse to think people actually find that smart."
1169,2023-05-01T18:26:24Z,@theworldwillhelpus1187,"I am here to say one thing, this is how people have been manipulated into accepting something they should be taking time to ask questions about since the dark ages, YOU KNOW HOW THIS CAN HELP YOU 🙂. I just watched a video with an expert saying tech poeple repeatedly talk about how it will improve and not take away your job, without being real about the fact that if something can get better and better at doing something, at some point everyone will be like you know what, I could use your help but I don't need it I have an ai for that. I love being alive in this time but don't be fooled."
1170,2023-05-01T18:25:08Z,@EmileAI,"6:30 i think that this feature can be risky. I wouldn't want to be impersonated by an AI and have it say things that are not like me. Even if Im dead

That being said, the rest great for education"
1171,2023-05-01T18:20:46Z,@PoorWallysESL,Wonderful presentation.
1172,2023-05-01T18:19:23Z,@devSero,"Wish teachers stop trying to knock AI, it's government and administrators who under valued & under funded them for so long. In the end it's students who lose the most."
1173,2023-05-01T18:15:59Z,@byte_me_xd-hk5zt,Cheers Sal!
1174,2023-05-01T18:14:30Z,@matematikasma1643,Looking forward for Khanmigo. Thank you Sal Khan. 🙏
1175,2023-05-01T18:12:32Z,@khalidelgazzar,This is a great talk. Thank you Salman Khan
1176,2023-05-01T18:08:08Z,@michaelbone6894,This is the way forward. His last point is key.
1177,2023-05-01T17:56:00Z,@pmishraofficial,"At the end of the day, the question is “Will students use it that way?” We all know how every generation expects the next one to learn. “Use computer to learn to code” and most end up just playing games. The use case must be asked from the students. This is adults assuming a way of learning THEY wish they had."
1178,2023-05-01T17:51:36Z,@warrenjoseph76,Brilliant by Sal Khan as always and very great insight from an educator
1179,2023-05-01T17:51:14Z,@joshuatatum8519,"It’s been a few years since my high school and college days, but hearing Sal’s voice is like an old friend haha, we’ve been through a lot"
1180,2023-05-01T17:47:53Z,@0effort,Thank you Sal for pushing education forward!
1181,2023-05-01T17:46:59Z,@ThrustersX,Now if only ChatGPT wasn't so dumb at doing integrals and concepts of rotational dynamics. (irony)
1182,2023-05-01T17:40:08Z,@Kumurajiva,AI will replace teachers
1183,2023-05-01T17:39:43Z,@andycordy5190,"I was teaching in primary education when web connected, interactive white boards were the new thing. The most successful teachers got them first, it did nothing for disruptive disenfranchised kids. I can see that this has huge potential but for communities where classroom management, child safety abd school infrastructures are significant problems it will jot help improve education when the system is already failing."
